Group,Features_Count,Features,PC1_Explained_Variance,PC1_Explained_Variance_Pct,PC2_Cumulative_Variance_Pct
home_Goalkeeper,8,"Home_Goalkeeper_Avg_Value, HomeGoalkeeper_overall_Avg, HomeGoalkeeper_goalkeeping_diving_Avg, HomeGoalkeeper_goalkeeping_handling_Avg, HomeGoalkeeper_goalkeeping_kicking_Avg, HomeGoalkeeper_goalkeeping_positioning_Avg, HomeGoalkeeper_goalkeeping_reflexes_Avg, HomeGoalkeeper_goalkeeping_speed_Avg",0.6166614620539317,61.66614620539317,78.11225148226572
away_Goalkeeper,8,"Away_Goalkeeper_Avg_Value, AwayGoalkeeper_overall_Avg, AwayGoalkeeper_goalkeeping_diving_Avg, AwayGoalkeeper_goalkeeping_handling_Avg, AwayGoalkeeper_goalkeeping_kicking_Avg, AwayGoalkeeper_goalkeeping_positioning_Avg, AwayGoalkeeper_goalkeeping_reflexes_Avg, AwayGoalkeeper_goalkeeping_speed_Avg",0.6152841912169235,61.528419121692345,78.10143921972545
home_Defenders,8,"Home_Defender_Avg_Value, HomeDefender_overall_Avg, HomeDefender_pace_Avg, HomeDefender_shooting_Avg, HomeDefender_passing_Avg, HomeDefender_dribbling_Avg, HomeDefender_defending_Avg, HomeDefender_physic_Avg",0.503018590360603,50.30185903606031,70.80006638582563
away_Defenders,8,"Away_Defender_Avg_Value, AwayDefender_overall_Avg, AwayDefender_pace_Avg, AwayDefender_shooting_Avg, AwayDefender_passing_Avg, AwayDefender_dribbling_Avg, AwayDefender_defending_Avg, AwayDefender_physic_Avg",0.49380135837713174,49.380135837713176,70.19986563408304
home_Midfielders,8,"Home_Midfielder_Avg_Value, HomeMidfielder_overall_Avg, HomeMidfielder_pace_Avg, HomeMidfielder_shooting_Avg, HomeMidfielder_passing_Avg, HomeMidfielder_dribbling_Avg, HomeMidfielder_defending_Avg, HomeMidfielder_physic_Avg",0.46775151452744496,46.775151452744495,67.31524246635229
away_Midfielders,8,"Away_Midfielder_Avg_Value, AwayMidfielder_overall_Avg, AwayMidfielder_pace_Avg, AwayMidfielder_shooting_Avg, AwayMidfielder_passing_Avg, AwayMidfielder_dribbling_Avg, AwayMidfielder_defending_Avg, AwayMidfielder_physic_Avg",0.47401912915947897,47.4019129159479,67.67596691658382
home_Attackers,8,"Home_Attacker_Avg_Value, HomeAttacker_overall_Avg, HomeAttacker_pace_Avg, HomeAttacker_shooting_Avg, HomeAttacker_passing_Avg, HomeAttacker_dribbling_Avg, HomeAttacker_defending_Avg, HomeAttacker_physic_Avg",0.4824013165743099,48.24013165743099,66.10915826955203
away_Attackers,8,"Away_Attacker_Avg_Value, AwayAttacker_overall_Avg, AwayAttacker_pace_Avg, AwayAttacker_shooting_Avg, AwayAttacker_passing_Avg, AwayAttacker_dribbling_Avg, AwayAttacker_defending_Avg, AwayAttacker_physic_Avg",0.47942266400179884,47.94226640017988,66.24551044958604
